last,first,state,congress,icpsr,majority,afam,latino,votepct,chair,subchr,seniority,state_leg,state_leg_prof,maj_leader,min_leader,votepct_sq,les,south_dem,minwomen,meddist,majwomen,house_service,house_les,amles,power,up_for_reelection,freshman,retiree,altamles,sensq,thomas_name,st_name,cd,house,senate,fullamles
,,,111,20304,0,0,0,59,0,0,4,1,0.23199999,0,0,3481,0.26886722,,0,1.058,0,,,,0,,0,,,16,"Franks, Trent",AZ,2,1,0,
,,,111,29573,1,1,0,77,0,1,8,0,0,0,0,5929,0.27575585,,0,0.27800003,1,,,,0,,0,,,64,"Jackson Lee, Sheila",TX,18,1,0,
,,,111,14280,1,0,0,100,1,0,18,1,0.62599999,0,0,10000,4.1631694,,0,0.28200001,0,,,,0,,0,,,324,"Waxman, Henry",CA,30,1,0,
,,,111,20116,0,0,0,62,0,0,5,1,0.34400001,0,0,3844,0.069778264,,0,1.0039999,0,,,,0,,0,,,25,"Johnson, Timothy",IL,15,1,0,
,,,111,20959,1,0,0,62,0,0,1,1,0.255,0,0,3844,0.041866954,,0,0.221,0,,,,0,,1,,,1,"Deutch, Theodore",FL,19,1,0,
Ensign,John,NV,111,29537,0,0,0,55,0,0,5,0,0,0,0,3025,0.22448498,0,0,0.86300004,0,1,0.84653145,0.33276579,1,0,0,0,0.32635427,25,,,,0,1,0.4410466
,,,111,20134,0,0,0,64,0,0,5,0,0,0,0,4096,0.069778264,,0,0.70100003,0,,,,0,,0,,,25,"Shuster, Bill",PA,9,1,0,
,,,111,20532,0,0,0,56,0,0,3,1,0.20999999,0,0,3136,0.11164521,,0,0.89700001,0,,,,0,,0,,,9,"Marchant, Kenny",TX,24,1,0,
,,,111,20518,0,0,0,70,0,0,3,0,0,0,0,4900,1.0459731,,0,0.67299998,0,,,,0,,0,,,9,"Fortenberry, Jeff",NE,1,1,0,
,,,111,20509,1,0,0,61,0,0,3,0,0,0,0,3721,0.16746782,,0,0.004999995,1,,,,0,,0,,,9,"Bean, Melissa",IL,8,1,0,
McCain,John,AZ,111,15039,0,0,0,77,0,0,12,0,0,0,0,5929,0.89879376,0,0,0.63099998,0,1,0.99524218,0.90233457,1,1,0,0,0.90647113,144,,,,0,1,0.90587538
,,,111,20326,1,0,0,65,0,0,3,0,0,0,0,4225,0.47568166,,0,0.003999994,0,,,,1,,0,,,9,"Chandler, Ben",KY,6,1,0,
Snowe,Olympia,ME,111,14661,0,0,0,74,0,0,8,1,0.161,0,0,5476,1.0580562,0,1,0.278,0,1,0.54406804,1.0635386,1,0,0,0,1.066632,64,,,,0,1,1.0690209
,,,111,29722,0,0,0,82,0,0,7,1,0.152,0,0,6724,1.607493,,0,0.71600002,0,,,,0,,0,,,49,"Moran, James",KS,1,1,0,
Thune,John,SD,111,29754,0,0,0,51,0,0,3,0,0,0,1,2601,0.49069121,0,0,0.80500001,0,1,1.5729812,0.49423209,1,1,0,0,0.4945299,9,,,,0,1,0.49777296
,,,111,20720,1,0,0,57,0,0,2,0,0,0,0,3249,0.54545993,,0,0.124,0,,,,0,,0,,,4,"Loebsack, David",IA,2,1,0,
,,,111,20358,1,1,0,100,0,0,4,1,0.255,0,0,10000,0.84444809,,0,0.161,0,,,,1,,0,,,16,"Meek, Kendrick",FL,17,1,0,
,,,111,20513,1,0,0,100,0,0,3,1,0.185,0,0,10000,0.22329043,,0,0.020999998,0,,,,0,,0,,,9,"Melancon, Charlie",LA,3,1,0,
Vitter,David,LA,111,29918,0,0,0,51,0,0,3,1,0.12899999,0,0,2601,1.1798323,0,0,0.94600004,0,1,0.48752704,1.1798323,1,1,0,0,1.1798323,9,,,,0,1,1.1798323
Nelson,Bill,FL,111,14651,1,0,0,60,0,1,5,1,0.249,0,0,3600,1.5378886,1,0,0.019999998,0,1,0.60467029,1.3430767,1,0,0,0,1.3472133,25,,,,0,1,1.1482648
Menendez,Robert,NJ,111,29373,1,0,1,53,0,1,3,1,0.244,0,0,2809,1.1476152,0,0,0.17599998,0,1,0.56324106,0.95280319,1,0,0,0,0.95118165,9,,,,0,1,0.75799119
,,,111,15637,1,0,0,75,0,1,11,1,0.16,0,0,5625,1.306694,,0,0.040999994,0,,,,0,,0,,,121,"Taylor, Gene",MS,4,1,0,
,,,111,20763,1,1,0,86,0,0,1,0,0,0,0,7396,0.1004807,,0,0.36700001,1,,,,0,,1,,,1,"Edwards, Donna",MD,4,1,0,
,,,111,20921,1,0,0,49,0,0,1,0,0,0,0,2401,1.5516704,,0,0.20100001,0,,,,0,,1,,,1,"Kratovil, Frank",MD,1,1,0,
,,,111,20124,0,0,0,59,0,0,5,1,0.198,0,0,3481,0.28282285,,0,0.78500003,0,,,,0,,0,,,25,"Graves, Sam",MO,6,1,0,
Kohl,Herb,WI,111,15703,1,0,0,67,0,1,11,0,0,0,0,4489,1.6462568,0,0,0.066,0,0,0,1.447904,1,0,0,0,1.447904,121,,,,0,1,1.2495512
,,,111,20100,0,0,0,62,0,0,5,0,0,0,0,3844,0.25120175,,0,1.189,0,,,,0,,0,,,25,"Flake, Jeff",AZ,6,1,0,
,,,111,20962,0,0,0,100,0,0,1,1,0.133,0,0,10000,0.013955652,,0,1.165,0,,,,0,,1,,,1,"Graves, Tom",GA,9,1,0,
,,,111,,1,1,0,100,0,0,7,0,,0,0,10000,1.2056053,,0,,1,,,,0,,0,,,49,"Christensen, Donna",VI,,1,0,
,,,111,20504,1,0,0,77,0,1,3,1,0.255,1,0,5929,2.1761827,,0,0.20400001,1,,,,1,,0,,,9,"Wasserman Schultz, Debbie",FL,20,1,0,
,,,111,20943,1,0,0,55,0,0,1,1,0.30399999,0,0,3025,0.86492914,,0,3.58E-10,0,,,,0,,1,,,1,"Boccieri, John",OH,16,1,0,
,,,111,20737,1,0,0,62,0,1,2,0,0,0,0,3844,0.95002478,,0,0.13599999,0,,,,0,,0,,,4,"Shuler, Heath",NC,11,1,0,
,,,111,29746,1,0,0,69,0,1,7,0,0,0,0,4761,0.38942355,,0,0.042999998,0,,,,0,,0,,,49,"McIntyre, Mike",NC,7,1,0,
,,,111,20726,1,0,0,63,0,0,2,0,0,0,0,3969,0.6722464,,0,0.096999988,0,,,,0,,0,,,4,"Walz, Timothy",MN,1,1,0,
,,,111,20355,0,0,0,60,0,0,4,0,0,0,0,3600,1.0177805,,0,0.96200001,0,,,,0,,0,,,16,"Burgess, Michael",TX,26,1,0,
,,,111,20338,1,0,0,58,0,0,4,0,0,0,0,3364,1.1661159,,0,0.12899999,0,,,,0,,0,,,16,"Bishop, Timothy",NY,1,1,0,
,,,111,15420,0,0,0,58,0,0,12,1,0.62599999,0,0,3364,0.87571418,,0,0.90100002,0,,,,1,,0,,,144,"Herger, Wally",CA,2,1,0,
,,,111,14448,1,0,0,67,1,0,17,0,0,0,0,4489,2.9311199,,0,0.138,0,,,,0,,0,,,289,"Rahall, Nick",WV,3,1,0,
,,,111,29396,1,0,0,64,0,1,9,0,0,0,0,4096,0.34832522,,0,0.046000004,0,,,,0,,0,,,81,"Holden, Tim",PA,17,1,0,
,,,111,29903,1,0,1,82,0,1,6,1,0.62599999,0,0,6724,0.52152538,,0,0.29700002,1,,,,0,,0,,,36,"Napolitano, Grace",CA,38,1,0,
,,,111,20743,1,0,0,56,0,1,2,0,0,0,0,3136,1.8037615,,0,0.047000006,0,,,,0,,0,,,4,"Altmire, Jason",PA,4,1,0,
,,,111,29323,0,0,0,51,0,0,9,0,0,0,0,2601,0.73327035,,0,0.73000002,0,,,,1,,0,,,81,"Calvert, Ken",CA,44,1,0,
,,,111,29776,1,1,0,100,0,1,6,1,0.51499999,0,0,10000,0.097689562,,0,0.17600001,0,,,,0,,0,,,36,"Meeks, Gregory",NY,6,1,0,
,,,111,20901,1,0,0,51,0,0,1,1,0.067000002,0,0,2601,0.43129051,,0,0.171,0,,,,0,,1,,,1,"Griffith, Parker",AL,5,1,0,
,,,111,20734,1,0,0,59,0,1,2,0,0,0,0,3481,0.92684728,,0,0.12699999,0,,,,0,,0,,,4,"Hall, John",NY,19,1,0,
Sanders,Bernard,VT,111,29147,0,0,0,65,0,1,2,0,0,0,0,4225,0.55206221,0,0,0.47300002,0,1,0.32293063,0.55754453,0,0,0,0,0.55564564,4,,,,0,1,0.56302685
,,,111,,1,0,0,23,0,0,1,0,,0,0,529,1.5417161,,0,,0,,,,0,,1,,,1,"Sablan, Gregorio",MP,0,1,0,
Lambert,Blanche,AR,111,29305,1,0,0,56,0,1,6,0,0,0,0,3136,1.4981807,1,0,0.082000002,1,1,1.4701524,1.5017216,1,1,0,0,1.5001001,36,,,,0,1,1.5052625
,,,111,94828,0,0,0,69,0,0,15,1,0.20999999,0,0,4761,0.27406853,,0,0.79100001,0,,,,0,,0,,,225,"Hall, Ralph",TX,4,1,0,
,,,111,20922,1,0,0,49,0,0,1,1,0.653,0,0,2401,0.42758068,,0,0.156,0,,,,0,,1,,,1,"Schauer, Mark",MI,7,1,0,
,,,111,20931,1,0,0,56,0,0,1,0,0,0,0,3136,2.2127686,,0,0.024000004,0,,,,0,,1,,,1,"Teague, Harry",NM,2,1,0,
,,,111,29539,0,0,0,59,0,0,8,1,0.31999999,0,0,3481,0.69309074,,0,0.62199998,0,,,,0,,0,,,64,"LoBiondo, Frank",NJ,2,1,0,
,,,111,20531,0,0,0,88,0,0,3,0,0,0,0,7744,0.1004807,,0,0.89399999,0,,,,0,,0,,,9,"Conaway, K.",TX,11,1,0,
,,,111,20916,0,0,0,53,0,0,1,1,0.148,0,0,2809,0.069778264,,0,0.713,0,,,,0,,1,,,1,"Guthrie, Brett",KY,2,1,0,
Crapo,Mike,ID,111,29345,0,0,0,99,0,0,6,1,0.11,0,0,9801,0.24180442,0,0,0.958,0,1,0.75844592,0.24180442,1,1,0,0,0.24180442,36,,,,0,1,0.24180442
Klobuchar,Amy,MN,111,40700,1,0,0,58,0,1,2,0,0,0,0,3364,1.9224358,0,0,0.033000011,1,0,0,1.9259766,0,0,0,0,1.9262744,4,,,,0,1,1.9295175
,,,111,29124,0,0,0,62,0,0,10,1,0.653,0,0,3844,0.097689562,,0,0.80500001,0,,,,1,,0,,,100,"Camp, Dave",MI,4,1,0,
,,,111,20740,1,0,0,65,0,0,2,1,0.30399999,0,0,4225,1.8612078,,0,0.242,1,,,,0,,0,,,4,"Sutton, Betty",OH,13,1,0,
,,,111,20506,0,0,0,66,0,0,3,1,0.133,0,0,4356,0,,0,0.97100002,0,,,,0,,0,,,9,"Westmoreland, Lynn",GA,3,1,0,
,,,111,29567,0,0,0,69,0,0,8,0,0,0,0,4761,0.072569393,,0,0.81999999,0,,,,1,,0,,,64,"Wamp, Zach",TN,3,1,0,
Graham,Lindsey,SC,111,29566,0,0,0,58,0,0,4,1,0.13500001,0,0,3364,0.32477218,0,0,0.662,0,1,0.83755469,0.32831305,1,0,0,0,0.32669154,16,,,,0,1,0.33185393
,,,111,20956,1,0,0,50,0,0,1,0,0,0,0,2500,0.16746782,,0,0.103,0,,,,0,,1,,,1,"Murphy, Scott",NY,20,1,0,
,,,111,20902,1,0,0,56,0,0,1,1,0.23199999,0,0,3136,3.6941848,,0,0.114,1,,,,0,,1,,,1,"Kirkpatrick, Ann",AZ,1,1,0,
,,,111,20914,0,0,0,59,0,0,1,1,0.34400001,0,0,3481,0.61642385,,0,0.70899999,0,,,,0,,1,,,1,"Schock, Aaron",IL,18,1,0,
,,,111,20329,1,0,0,72,0,1,4,0,0,0,0,5184,0.71849215,,0,0.077999994,0,,,,1,,0,,,16,"Ruppersberger, C.",MD,2,1,0,
,,,111,20928,1,0,0,52,0,0,1,1,0.31999999,0,0,2704,1.3524853,,0,0.060000002,0,,,,0,,1,,,1,"Adler, John",NJ,3,1,0,
,,,111,20331,0,0,0,66,0,0,4,0,0,0,0,4356,0.055822607,,1,0.755,0,,,,0,,0,,,16,"Miller, Candice",MI,10,1,0,
,,,111,10713,1,1,0,92,1,0,23,0,0,0,0,8464,7.0127549,,0,0.43000004,0,,,,0,,0,,,529,"Conyers, John",MI,14,1,0,
,,,111,14290,0,0,0,100,0,0,7,0,0,0,0,10000,1.7028074,,0,1.41,0,,,,0,,0,,,49,"Paul, Ron",TX,14,1,0,
,,,111,20122,1,0,0,68,0,0,5,1,0.211,0,0,4624,0.12560087,,0,0.23400001,1,,,,1,,0,,,25,"McCollum, Betty",MN,4,1,0,
,,,111,20913,1,0,0,58,0,0,1,1,0.34400001,0,0,3364,1.0322672,,0,0.080999985,1,,,,0,,1,,,1,"Halvorson, Deborah",IL,11,1,0,
,,,111,29938,1,0,0,64,0,1,6,0,0,0,0,4096,1.1978693,,0,0.09300001,0,,,,0,,0,,,36,"Baird, Brian",WA,3,1,0,
,,,111,20357,0,0,0,65,0,0,4,1,0.067000002,0,0,4225,0.82376057,,0,0.89899999,0,,,,0,,0,,,16,"Bishop, Rob",UT,1,1,0,
,,,111,29915,1,0,0,56,0,1,6,0,0,0,0,3136,1.435086,,0,0.060000002,0,,,,0,,0,,,36,"Moore, Dennis",KS,3,1,0,
Hutchison,Kay,TX,111,49306,0,0,0,62,0,0,9,1,0.20999999,0,0,3844,1.1929278,0,1,0.67199999,0,0,0,1.1984102,1,0,0,0,1.1984307,81,,,,0,1,1.2038925
,,,111,29328,1,1,0,100,0,1,9,1,0.255,0,0,10000,0.45082843,,0,0.189,1,,,,0,,0,,,81,"Brown, Corrine",FL,3,1,0,
,,,111,20925,0,0,0,63,0,0,1,0,0,0,0,3969,0.15002266,,0,0.71900004,0,,,,0,,1,,,1,"Harper, Gregg",MS,3,1,0,
,,,111,29777,1,0,0,91,1,0,6,0,0,0,0,8281,3.2482016,,0,0.26200002,0,,,,0,,0,,,36,"Brady, Robert",PA,1,1,0,
Kaufman,Edward,DE,111,40901,1,0,0,,0,0,1,0,0,0,0,,0.49547926,0,0,0.19399999,0,0,0,0.49547926,0,0,1,0,0.49547926,1,,,,0,1,0.49547926
,,,111,29710,1,0,0,72,0,0,7,1,0.20200001,1,0,5184,1.439929,,0,0.22399999,1,,,,0,,0,,,49,"DeGette, Diana",CO,1,1,0,
,,,111,29760,0,0,0,73,0,0,7,1,0.20999999,0,0,5329,0.45549199,,0,0.90500003,0,,,,1,,0,,,49,"Brady, Kevin",TX,8,1,0,
Alexander,Lamar,TN,111,40304,0,0,0,65,0,0,4,0,0,0,1,4225,0.13575687,0,0,0.59299999,0,0,0,0.13575687,1,0,0,0,0.13575687,16,,,,0,1,0.13575687
,,,111,20934,1,0,0,62,0,0,1,1,0.51499999,0,0,3844,1.4299386,,0,0.235,0,,,,0,,1,,,1,"Tonko, Paul",NY,21,1,0,
,,,111,20106,1,1,0,88,0,1,5,1,0.62599999,0,0,7744,1.3640716,,0,0.35499999,1,,,,0,,0,,,25,"Watson, Diane",CA,33,1,0,
,,,111,29309,1,0,0,72,0,1,9,0,0,0,0,5184,0.92288208,,0,0.46400002,1,,,,0,,0,,,81,"Woolsey, Lynn",CA,6,1,0,
,,,111,15005,1,0,0,100,1,0,14,1,0.62599999,0,0,10000,3.9405236,,0,0.163,0,,,,0,,0,,,196,"Berman, Howard",CA,28,1,0,
Kerry,John,MA,111,14920,1,0,0,66,1,1,13,0,0,0,0,4356,4.0282865,0,0,0.14599998,0,0,0,4.0832829,1,0,0,0,4.0771489,169,,,,0,1,4.1382794
,,,111,12036,1,0,0,61,1,1,21,1,0.43900001,0,0,3721,7.7970061,,0,0.26200002,0,,,,1,,0,,,441,"Obey, David",WI,7,1,0,
,,,111,20521,0,0,0,58,0,0,3,1,0.20299999,0,0,3364,0.87571418,,1,0.949,0,,,,1,,0,,,9,"Foxx, Virginia",NC,5,1,0,
,,,111,20900,1,0,0,50,0,0,1,0,0,0,0,2500,0.25491157,,0,0.26300001,0,,,,0,,1,,,1,"Bright, Bobby",AL,2,1,0,
,,,111,29919,1,0,0,99,0,1,6,0,0,1,0,9801,0.55137938,,0,0.38299999,0,,,,0,,0,,,36,"Capuano, Michael",MA,8,1,0,
,,,111,13035,1,1,0,89,1,0,20,1,0.51499999,0,0,7921,12.249992,,0,0.24800001,0,,,,1,,0,,,400,"Rangel, Charles",NY,15,1,0,
Bond,Christopher,MO,111,15501,0,0,0,56,0,0,12,0,0,0,0,3136,0.13053544,0,0,0.56800002,0,0,0,0.13247691,1,1,0,1,0.13219956,144,,,,0,1,0.13441838
,,,111,20306,1,0,1,100,0,1,4,1,0.62599999,0,0,10000,0.16746782,,0,0.046000004,0,,,,1,,0,,,16,"Cardoza, Dennis",CA,18,1,0,
,,,111,29378,1,0,1,90,1,0,9,0,0,0,0,8100,2.6088114,,0,0.35499999,1,,,,0,,0,,,81,"Velazquez, Nydia",NY,12,1,0,
Voinovich,George,OH,111,49903,0,0,0,64,0,0,6,1,0.315,0,0,4096,0.98858374,0,0,0.33899999,0,0,0,0.88943964,1,1,0,1,0.8878181,36,,,,0,1,0.79029554
Akaka,Daniel,HI,111,14400,1,0,0,61,1,1,11,0,0,0,0,3721,3.9479165,0,0,0.20099999,0,1,0.46828985,4.0506015,1,0,0,0,4.0506015,121,,,,0,1,4.1532865
,,,111,15033,1,0,0,72,0,1,14,1,0.653,0,0,5184,7.3597875,,0,0.156,0,,,,1,,0,,,196,"Levin, Sander",MI,12,1,0,
Corker,Bob,TN,111,40705,0,0,0,51,0,0,2,0,0,0,0,2601,0.041771341,0,0,0.64499998,0,0,0,0.041771341,0,0,0,0,0.041771341,4,,,,0,1,0.041771341
,,,111,20344,0,0,0,66,0,0,4,1,0.18700001,0,0,4356,0.25491157,,0,0.68400002,0,,,,1,,0,,,16,"Cole, Tom",OK,4,1,0,
,,,111,29109,1,0,0,77,0,1,10,0,0,1,0,5929,3.5544572,,0,0.25600001,1,,,,1,,0,,,100,"DeLauro, Rosa",CT,3,1,0,
Bennett,Robert,UT,111,49307,0,0,0,69,0,0,9,0,0,0,0,4761,0.40625992,0,0,0.602,0,0,0,0.40625992,1,1,0,0,0.40625992,81,,,,0,1,0.40625992
,,,111,29553,0,0,0,58,0,0,8,0,0,0,0,3364,0.22259206,,0,0.60600001,0,,,,1,,0,,,64,"LaTourette, Steven",OH,14,1,0,
Carper,Thomas,DE,111,15015,1,0,0,70,0,1,5,0,0,0,0,4900,2.3791749,0,0,2.74E-09,0,1,1.0482234,2.4251947,1,0,0,0,2.4138978,25,,,,0,1,2.4712145
,,,111,20944,1,0,0,54,0,1,1,1,0.153,0,0,2916,0.91840363,,0,0.048999995,0,,,,0,,1,,,1,"Schrader, Kurt",OR,5,1,0,
,,,111,13047,0,0,0,61,0,0,20,1,0.255,0,0,3721,0.24784455,,0,0.67799997,0,,,,1,,0,,,400,"Young, C.",FL,10,1,0,
,,,111,20954,1,0,0,69,0,0,1,0,0,0,0,4761,0.49386945,,0,0.13900001,0,,,,0,,1,,,1,"Quigley, Mike",IL,5,1,0,
,,,111,20950,1,0,0,52,0,1,1,0,0,0,0,2704,1.3952709,,0,0.15899999,0,,,,0,,1,,,1,"Nye, Glenn",VA,2,1,0,
,,,111,29731,1,0,0,99,0,1,7,1,0.33199999,0,0,9801,1.3628273,,0,0.294,0,,,,0,,0,,,49,"Delahunt, Bill",MA,10,1,0,
,,,111,20517,1,1,0,64,0,0,3,0,0,0,0,4096,0.67744774,,0,0.24800001,0,,,,0,,0,,,9,"Cleaver, Emanuel",MO,5,1,0,
,,,111,29134,1,0,1,97,0,1,10,1,0.51499999,0,0,9409,1.8132747,,0,0.31500003,0,,,,1,,0,,,100,"Serrano, Jose",NY,16,1,0,
,,,111,29910,0,0,0,71,0,0,6,1,0.138,0,0,5041,0.34553412,,0,0.62900001,0,,,,1,,0,,,36,"Simpson, Michael",ID,2,1,0,
,,,111,20135,0,0,0,67,0,0,5,1,0.336,0,0,4489,0.58759379,,0,0.64899999,0,,,,0,,0,,,25,"Platts, Todd",PA,19,1,0,
,,,111,39307,1,0,0,97,0,1,9,1,0.17,0,0,9409,3.5213199,,0,0.24100001,0,,,,0,,0,,,81,"Scott, Robert",VA,3,1,0,
,,,111,29733,1,1,0,74,0,0,7,1,0.653,0,0,5476,0.15722199,,0,0.29100001,1,,,,1,,0,,,49,"Kilpatrick, Carolyn",MI,13,1,0,
,,,111,20744,1,0,0,60,0,0,2,0,0,0,0,3600,1.4642291,,0,0.046000004,0,,,,0,,0,,,4,"Sestak, Joe",PA,7,1,0,
,,,111,20143,0,0,0,60,0,0,5,1,0.17,0,0,3600,0.59875834,,0,0.759,0,,,,0,,0,,,25,"Forbes, J.",VA,4,1,0,
,,,111,20540,0,0,0,45,0,0,3,1,0.30399999,0,0,2025,0.069778264,,1,0.85800004,0,,,,0,,0,,,9,"Schmidt, Jean",OH,2,1,0,
,,,111,14053,1,0,0,76,0,1,19,0,0,0,0,5776,0.39966941,,0,0.523,0,,,,1,,0,,,361,"Stark, Fortney",CA,13,1,0,
,,,111,20107,0,0,0,58,0,0,5,0,0,0,0,3364,2.0602968,,0,0.96799999,0,,,,0,,0,,,25,"Issa, Darrell",CA,49,1,0,
,,,111,20345,0,0,0,52,0,0,4,1,0.336,0,0,2704,0.31762281,,0,0.62900001,0,,,,0,,0,,,16,"Gerlach, Jim",PA,6,1,0,
,,,111,,1,0,1,53,0,0,1,0,,0,0,2809,0.48711312,,0,,0,,,,0,,1,,,1,"Pierluisi, Pedro",PR,,1,0,
Cochran,Thad,MS,111,14009,0,0,0,61,0,0,16,0,0,0,0,3721,0.082845338,0,0,0.60100001,0,1,0.37188402,0.082845338,1,0,0,0,0.082845338,256,,,,0,1,0.082845338
,,,111,29327,0,0,0,61,0,0,9,1,0.192,0,0,3721,0.2651574,,0,0.79000002,0,,,,0,,0,,,81,"Castle, Michael",DE,1,1,0,
,,,111,20101,0,0,0,79,0,0,5,0,0,0,0,6241,2.4129179,,0,0.77600002,0,,,,0,,0,,,25,"Boozman, John",AR,3,1,0,
,,,111,29383,1,1,0,72,0,1,9,1,0.20299999,0,0,5184,0.98364955,,0,0.28800002,0,,,,0,,0,,,81,"Watt, Melvin",NC,12,1,0,
,,,111,29525,0,0,0,64,0,0,8,1,0.148,0,0,4096,0.44524616,,0,0.67900002,0,,,,0,,0,,,64,"Whitfield, Ed",KY,1,1,0,
,,,111,20708,1,0,0,72,0,0,2,0,0,0,0,5184,0.22700025,,0,0.212,1,,,,0,,0,,,4,"Castor, Kathy",FL,11,1,0,
,,,111,20735,1,0,0,62,0,0,2,0,0,0,0,3844,0,,0,,1,,,,0,,0,,,4,"Gillibrand, Kirsten",NY,20,1,0,
,,,111,20963,0,0,0,56,0,0,1,0,0,0,0,3136,0.128392,,0,0.85100001,0,,,,0,,1,,,1,"Hunter, Duncan",CA,52,1,0,
,,,111,15453,1,0,0,100,0,1,11,0,0,0,0,10000,1.7882508,,0,0.207,0,,,,0,,0,,,121,"Costello, Jerry",IL,12,1,0,
,,,111,20948,0,0,0,52,0,0,1,0,0,0,0,2704,0.11164521,,0,0.852,0,,,,0,,1,,,1,"Olson, Pete",TX,22,1,0,
,,,111,29922,1,0,0,68,0,0,6,1,0.161,0,0,4624,0.2651574,,0,0.096000001,1,,,,1,,0,,,36,"Berkley, Shelley",NV,1,1,0,
,,,111,20346,0,0,0,64,0,0,4,1,0.336,0,0,4096,0.54664558,,0,0.57099998,0,,,,0,,0,,,16,"Murphy, Tim",PA,18,1,0,
,,,111,29149,1,0,0,68,0,0,10,0,0,0,0,4624,0.36655676,,0,0.142,0,,,,1,,0,,,100,"Moran, Jerry",VA,8,1,0,
,,,111,20530,0,0,0,54,0,0,3,0,0,0,0,2916,0.29081532,,0,0.80400002,0,,,,0,,0,,,9,"McCaul, Michael",TX,10,1,0,
,,,111,20305,1,0,1,63,0,1,4,0,0,0,0,3969,2.5388091,,0,0.40200004,0,,,,0,,0,,,16,"Grijalva, Raul",AZ,7,1,0,
,,,111,20923,1,0,0,52,0,0,1,1,0.653,0,0,2704,0.50106877,,0,0.088000014,0,,,,0,,1,,,1,"Peters, Gary",MI,9,1,0,
McConnell,Mitch,KY,111,14921,0,0,0,53,0,0,13,0,0,0,1,2809,0.058443904,0,0,0.77600002,0,0,0,0.098114476,1,0,0,0,0.098114476,169,,,,0,1,0.13778505
Brownback,Sam,KS,111,29523,0,0,0,69,0,0,7,0,0,0,0,4761,0.25689375,0,0,0.68000001,0,1,0.057392202,0.26237607,1,1,0,1,0.2643159,49,,,,0,1,0.26785839
,,,111,29360,1,0,0,65,0,1,9,1,0.653,0,0,4225,1.5897313,,0,0.22500001,0,,,,0,,0,,,81,"Stupak, Bart",MI,1,1,0,
,,,111,20951,1,0,0,50,0,0,1,0,0,0,0,2500,2.7006059,,0,0.085000001,0,,,,0,,1,,,1,"Perriello, Thomas",VA,5,1,0,
Cardin,Benjamin,MD,111,15408,1,0,0,54,0,1,2,1,0.19400001,0,0,2916,1.1820701,0,0,0.19199999,0,1,0.34845766,1.1875525,0,0,0,0,1.1856536,4,,,,0,1,1.1930348
,,,111,29937,1,0,0,68,0,0,6,1,0.197,0,0,4624,3.2161667,,0,0.17900001,0,,,,0,,0,,,36,"Inslee, Jay",WA,1,1,0,
,,,111,20705,1,0,0,63,0,0,2,1,0.20200001,0,0,3969,0.33157846,,0,0.10200001,0,,,,1,,0,,,4,"Perlmutter, Ed",CO,7,1,0,
,,,111,20516,1,0,0,66,0,0,3,1,0.198,0,0,4356,0.45717934,,0,0.13500001,0,,,,0,,0,,,9,"Carnahan, Russ",MO,3,1,0,
Burr,Richard,NC,111,29548,0,0,0,52,0,0,3,0,0,0,0,2704,1.0588151,0,0,0.81,0,1,1.0272355,1.062356,1,1,0,0,1.0645732,9,,,,0,1,1.0658969
,,,111,29717,1,1,0,85,0,0,7,0,0,0,0,7225,0.26794851,,0,0.29900002,0,,,,1,,0,,,49,"Davis, Danny",IL,7,1,0,
,,,111,20307,0,0,1,68,0,0,4,0,0,0,0,4624,0.35780245,,0,0.86900002,0,,,,1,,0,,,16,"Nunes, Devin",CA,21,1,0,
,,,111,29923,1,0,0,63,0,0,6,0,0,0,0,3969,1.3721545,,0,0.31600001,0,,,,0,,0,,,36,"Holt, Rush",NJ,12,1,0,
,,,111,29336,0,0,1,58,0,0,9,1,0.255,0,0,3364,0.37825903,,0,0.73199999,0,,,,1,,0,,,81,"Diaz-Balart, Lincoln",FL,21,1,0,
Burris,Roland,IL,111,40903,1,1,0,70,0,0,1,0,0,0,0,4900,0.27000007,0,0,0.252,0,0,0,0.27354094,1,1,1,0,0.27191943,1,,,,0,1,0.27708182
,,,111,15092,0,0,0,67,0,0,13,1,0.20299999,0,0,4489,0.041866954,,0,0.94600004,0,,,,0,,0,,,169,"Coble, Howard",NC,6,1,0,
,,,111,20508,1,0,0,73,0,1,3,0,0,0,0,5329,0.85420763,,0,0.073999986,0,,,,0,,0,,,9,"Lipinski, Daniel",IL,3,1,0,
Boxer,Barbara,CA,111,15011,1,0,0,58,1,1,9,0,0,0,0,3364,1.9715911,0,0,0.22399999,1,1,0.73265392,2.0285294,0,1,0,0,2.0671418,81,,,,0,1,2.0854678
,,,111,20941,1,1,0,100,0,0,1,0,0,0,0,10000,0.45920181,,0,0.359,1,,,,0,,1,,,1,"Fudge, Marcia",OH,11,1,0,
,,,111,29379,1,0,0,80,0,0,9,0,0,0,0,6400,6.1944795,,0,0.20400001,1,,,,0,,0,,,81,"Maloney, Carolyn",NY,14,1,0,
,,,111,20317,1,0,0,57,0,0,4,0,0,0,0,3249,0.16999201,,0,0.068999998,0,,,,0,,0,,,16,"Marshall, Jim",GA,8,1,0,
,,,111,20137,0,0,0,52,0,0,5,1,0.124,0,0,2704,1.8765171,,0,0.72000003,0,,,,0,,0,,,25,"Brown, Henry",SC,1,1,0,
